"Fiscal Year","Employer","Initial Approvals","Initial Denials","Continuing Approvals","Continuing Denials","NAICS","Tax ID","State","City","ZIP"
"2017","SENSORTOWER INC","1","0","1","0","54","1305","CA","SAN FRANCISCO","94111"
"2017","ESVEE SOLUTIONS LLC","0","0","1","0","54","5556","WA","BELLEVUE","98005"
"2017","CODING DOJO LLC","0","1","1","0","61","5670","WA","BELLEVUE","98004"
"2017","DYNOSENSE CORP","1","0","0","0","54","6794","CA","SAN JOSE","95112"
"2017","THINK A RCHITECTURE & DESIGN PLLC","1","1","0","0","54","7599","NY","BROOKLYN","11201"
"2017","AQUALIS OFFSHORE INC","1","0","0","0","54","9373","TX","HOUSTON","77079"
"2017","LORSIV TECHNOLOGIES INC","9","10","6","0","54","6476","IL","LISLE","60532"
"2017","LORSIV TECHNOLOGIES INC","0","0","2","0","54","6476","IL","SCHAUMBURG","60173"
"2017","RINSE INC","0","0","0","1","81","2743","CA","SAN FRANCISCO","94110"
"2017","PREDICTSPRING INC","1","0","1","0","54","3492","CA","LOS ALTOS","94022"
"2017","APPTIMIZE INC","1","0","2","0","54","6126","CA","MENLO PARK","94025"
"2017","CROWNIT SOLUTIONS LLC","2","0","0","0","54","6940","OH","DAYTON","45458"
"2017","BUZZCLAN LLC","0","0","3","1","54","7694","TX","DALLAS","75240"
"2017","INDEPENDENT HOSPITALIST PHYSICIANS","2","0","1","0","62","7753","MI","ROYAL OAK","48068"
"2017","MARTIN BRUDNIZKI DESIGN STUDIO LLC","0","0","1","0","54","1891","NY","NEW YORK","10001"
"2017","FERMAT EDUCATION LLC DBA","0","0","1","1","61","5426","FL","ORLANDO","32812"
"2017","MAGINX INC","1","0","0","0","54","5608","NY","NEW YORK","10005"
"2017","S3TECHSOFT INC DBA S3NIMAI PARTNER","1","0","1","0","54","9216","TX","PLANO","75075"
"2017","NEW VISIONS CHARTER HIGH SCH FOR T","1","0","0","0","61","9783","NY","BROOKLYN","11235"
"2017","SALIDA DEL SOL ACADEMY","0","0","1","0","61","1552","CO","GREELEY","80631"
"2017","ZUSYS INC","0","0","2","3","54","4359","TX","ADDISON","75001"
"2017","ZUSYS INC","1","20","1","3","54","4359","TX","FRISCO","75034"
"2017","COLLECTIVE BIAS INC AN INMAR CO","1","0","0","0","54","4968","NC","WINSTON SALEM","27101"
"2017","TNP SYSTEMS LLC","3","3","8","0","54","5066","TX","IRVING","75063"
"2017","XIN POINT NORTH AMERICA INC","0","0","1","0","54","5536","MI","TROY","48083"
"2017","CHARLES HILTON ARCHITECTS LLC","1","0","0","0","54","5548","CT","GREENWICH","06830"
"2017","QUALITY STONES","0","1","0","0","42","9118","FL","TAMPA","33610"
"2017","QUALITY STONE","1","0","0","0","42","9778","FL","TAMPA","33610"
"2017","PANTON INCORPORATED","0","0","3","0","54","9990","TX","HOUSTON","77046"
"2017","RX CARE 13 LLC D B A RX CARE","0","0","1","0","44","0581","NC","FUQUAY VARINA","27526"
"2017","AUTOBRAIN LLC","1","0","0","0","51","0775","FL","BOCA RATON","33486"
"2017","FLORIDA HOSPITAL HEALTHCARE PARTNE","0","0","1","1","62","4804","FL","DAYTONA BEACH","32117"
"2017","PSYCHOLOGICAL SVCS PRO CORP","1","0","0","0","62","4949","IL","CHICAGO","60613"
"2017","TEN PENNY STUDIOS","0","0","1","0","51","5079","CA","NORTH HOLLYWOOD","91601"
"2017","INDUS HOSPITALITY LLC DBA CARRIAGE","0","0","0","1","99","5207","SC","LANCASTER","29720"
"2017","GC SQUARED USA INC","0","0","1","0","54","9059","WA","BELLEVUE","98004"
"2017","CLOUDGENIX INC","0","0","4","0","51","9903","CA","SAN JOSE","95134"
"2017","TICP - NEW YORK INC","0","0","1","0","52","3638","NY","NEW YORK","10106"
"2017","HYADEA INC","2","1","0","0","54","6840","CA","TUSTIN","92780"
"2017","ESTAR TRADING INC","0","1","0","0","42","6948","GA","SUWANEE","30024"
"2017","CALIBER BUSINESS SYSTEMS INC","3","0","4","3","54","2110","NJ","SOUTH PLAINFIELD","07080"
"2017","K AND J HOLDING GROUP INC","0","0","1","0","99","3539","GA","LAWRENCEVILLE","30044"
"2017","MINDSOR LLC","1","0","2","0","54","4259","VA","ANNANDALE","22003"
"2017","EUCLID ELEMENTZ INC","2","8","7","0","54","4753","NJ","MOUNT LAUREL","08054"
"2017","LORSIV TECHNOLOGIES INC","1","0","0","0","54","6476","IL","LISLE","60532"
"2017","ARIMO INC","1","0","0","0","51","6852","CA","MOUNTAIN VIEW","94041"
"2017","DREAM HOTEL GROUP","1","0","1","0","72","7133","NY","NEW YORK","10019"
"2017","DS RX LLC DBA ACME PHARMACY","0","0","1","0","44","8275","FL","TAMPA","33612"
"2017","NUAGE INVESTMENT REALTY LLC","0","0","1","0","53","9624","MA","CAMBRIDGE","02139"
"2017","MOTION GRAFX LLC","0","0","1","0","54","2175","NJ","JERSEY CITY","07310"
"2017","MERCURY HOTEL GROUP LLC","0","0","0","1","53","5486","FL","MIAMI BEACH","33139"
"2017","HACKERONE INC","1","0","0","0","54","9456","CA","SAN FRANCISCO","94105"
"2017","IT RATIONALE INC","7","2","2","0","54","9591","GA","ALPHARETTA","30005"
"2017","VIATAL CORP","1","0","0","0","32","2061","NJ","FORT LEE","07024"
"2017","RX-MART PHARMACY LLC","0","0","1","0","44","4430","FL","SAINT AUGUSTINE","32084"
"2017","DRAIOS INC DBA SYSDIG","0","0","1","0","54","5866","CA","DAVIS","95616"
"2017","CONFIANCE TECH SOLUTIONS INC","0","0","1","0","54","6655","MA","BRAINTREE","02184"
"2017","JEFF HUANG CPA & COMPANY","1","0","0","0","54","8259","CA","ALHAMBRA","91801"
"2017","MOVE GUIDES INC","0","0","1","0","54","9090","CA","SAN FRANCISCO","94105"
"2017","ENERGYENE INC","0","0","1","0","32","9204","OH","WOOSTER","44691"
"2017","VERATO INC","0","0","2","0","51","9755","VA","MC LEAN","22102"
"2017","MWRESOURCE INC","1","0","0","0","54","0495","FL","SAINT PETERSBURG","33708"
"2017","GHJ CONSTRUCTION INC","0","0","1","0","23","0520","CA","WOODLAND HILLS","91367"
"2017","QPAIR","0","0","0","1","54","1145","MA","WESTBOROUGH","01581"
"2017","XCELSIUS INC","0","0","1","0","54","6865","MI","OKEMOS","48864"
"2017","XCELSIUS INC","0","0","1","0","54","6865","MI","OKEMOS","48865"
"2017","SYSWISE LLC","4","2","1","0","54","0063","IL","CHICAGO","60606"
"2017","CONSTANT ANALYTICS INC","2","0","0","0","54","0529","GA","ATLANTA","30339"
"2017","STRATEGY WISE LLC","1","0","0","0","54","1338","AL","BIRMINGHAM","35203"
"2017","COOK M&A ADVISORY SVCS INC","0","0","1","0","52","3273","IL","CHICAGO","60654"
"2017","HAOYUE INVESTMENTS LLC","0","0","1","0","53","7470","IL","GLENVIEW","60025"
"2017","SPACEPALM INCORPORATED","1","0","0","0","54","1073","NJ","PARSIPPANY","07054"
"2017","INFORMATION CONTROL COMPANY LLC","10","1","89","4","54","4572","OH","COLUMBUS","43231"
"2017","BYD COACH & BUS LLC","0","0","1","0","33","6380","CA","LANCASTER","93534"
"2017","BYD COACH & BUS LLC","6","0","1","0","33","6380","CA","LOS ANGELES","90015"
"2017","BANSI CORP D/B/A TOTAL CARE PHARMA","0","0","1","0","44","6842","CA","BEAUMONT","92223"
"2017","JELLO LABS INC DBA SPRING","0","0","1","0","45","7441","NY","NEW YORK","10010"
"2017","DALEY & TANG PARTNERS LLC","0","1","0","0","52","7942","IL","CHICAGO","60611"
"2017","SHAPER TOOLS INC","0","0","1","0","33","8098","CA","SAN FRANCISCO","94110"
"2017","SQZ BIOTECHNOLOGIES COMPANY","1","0","0","0","32","1115","MA","WATERTOWN","02472"
"2017","DOCSEND INC","0","0","1","0","54","3156","CA","SAN FRANCISCO","94104"
"2017","PRIAMBA SOFT LLC","2","1","1","1","54","5519","NJ","ISELIN","08830"
"2017","WORKANDCO INTL INC DBA WORK & CO","0","0","3","1","54","6774","NY","BROOKLYN","11201"
"2017","WORKANDCO INTL INC D/B/A WORK & CO","1","0","0","0","54","6774","NY","NEW YORK","10022"
"2017","F SHARP INC D B A F INC","0","0","1","0","54","9320","NY","NEW YORK","10001"
"2017","THOMAS BUSINESS LAW GROUP PC","0","0","1","0","54","2786","CA","CITY OF INDUSTRY","91748"
"2017","TECHLEAP SYSTEMS INC","12","0","1","0","54","3654","TX","IRVING","75038"
"2017","INHOSPITAL PHYSICIANS CORP","0","0","1","0","62","9124","PA","EAST NORRITON","19401"
"2017","DA VINCI SOFTWARE SOLUTIONS LLC","0","0","1","0","54","9996","MN","BURNSVILLE","55306"
"2017","SEABROOK DENTAL CARE CORP","0","0","1","0","62","1216","NH","SALEM","03079"
"2017","VILLAGES DENTAL ASSOCIATES LLC","0","0","1","0","62","2710","FL","LADY LAKE","32159"
"2017","EPOSEIDON OUTDOOR ADVENTURE INC","0","0","1","0","42","3357","NY","GARDEN CITY","11530"
"2017","RADIX BAY LLC","0","0","2","0","54","5217","NC","CHARLOTTE","28210"
"2017","BUILDZOOM INC","0","0","1","0","51","6070","CA","SAN FRANCISCO","94105"
"2017","CPL METERING GROUP INC DBA CPL EMS","0","0","1","0","54","7382","NY","LONG ISLAND CITY","11101"
"2017","ABLETO INC","1","0","0","0","54","8224","NY","NEW YORK","10018"
"2017","SYRAINFOTEK LLC","4","3","20","4","54","8451","GA","ALPHARETTA","30004"
"2017","Q-STATE BIOSCIENCES INC","1","0","0","0","54","9775","MA","CAMBRIDGE","02139"
"2017","OPEX ANALYTIC LLC","1","0","1","0","54","1869","IL","EVANSTON","60201"
"2017","SOMNIO GLOBAL LLC","3","0","0","0","54","2956","MI","NOVI","48377"
"2017","CREATIVESTAR SOLUTION INC","2","0","0","0","51","3212","MA","WALTHAM","02451"
"2017","TECHTUNERS INC","0","0","1","0","54","6225","CA","SAN JOSE","95110"
"2017","AMFAL TECH LLC","3","1","9","0","54","8764","FL","WINTER SPRINGS","32708"
"2017","TOPALLIANCE BIOSCIENCES INC","1","0","0","0","54","8964","MD","ROCKVILLE","20850"
"2017","INSTITUTIONAL CAPITAL NETWORK INC","0","0","1","0","52","9130","NY","NEW YORK","10017"
"2017","COLLIGO SOFT LLC","1","0","0","0","54","0289","VA","CHANTILLY","20151"
"2017","PRAGMA EDGE INC","0","0","2","0","54","2747","IL","BUFFALO GROVE","60089"
"2017","PRAGMA EDGE INC","2","2","3","2","54","2747","IL","DEERFIELD","60015"
"2017","PRAGMA EDGE INC","0","0","1","0","54","2747","KS","COLONY","66015"
"2017","ITPRO SOFTWARFE SOLUTIONS INC","0","1","0","0","54","3563","GA","ALPHARETTA","30005"
"2017","ALPHACREST CAPITAL MANAGEMENT LLC","2","0","0","0","52","4081","NY","NEW YORK","10017"
"2017","ALPHACREST CAPITAL MANAGEMENT LLC","1","0","0","0","52","4081","NY","NEW YORK","10036"
"2017","SPINE AND ORTHOPEDIC CENTER OF NEW","1","0","0","0","62","4668","NM","ROSWELL","88201"
"2017","FRIENDMEDIA INC","1","0","0","0","54","1035","CA","PLEASANTON","94588"
"2017","VALIDATION TECHNOLOGY SVCS INC","1","0","0","0","54","8874","NJ","PENNINGTON","08534"
"2017","VALIDATION TECHNOLOGY SERVICES INC","11","1","5","1","54","8874","NJ","PLAINSBORO","08536"
"2017","GOTENNA INC","0","0","1","0","33","1472","NY","BROOKLYN","11201"
"2017","MISSION BIO INC","0","0","2","0","54","3741","CA","SOUTH SAN FRANCISCO","94080"
"2017","AGAL SOLUTIONS LLC","2","1","1","0","54","4129","FL","JACKSONVILLE","32217"
"2017","UGI ENERGY SERVICES LLC","1","0","0","0","22","6629","PA","READING","19610"
"2017","TOTAL PRODUCTIVE STAFFING","1","0","1","0","54","1629","CA","SANTA CLARA","95050"
"2017","HARMONIA PETROLEUM CORPORATION","0","0","2","0","54","1976","TX","SUGAR LAND","77478"
"2017","CAPTEVO INC","0","2","2","4","54","3124","MI","TROY","48083"
"2017","FORMAC INC","19","0","8","0","54","6265","CA","FREMONT","94538"
"2017","ECOSAVE INC","0","0","1","0","54","6437","PA","PHILADELPHIA","19112"
"2017","BROADGEO INC","1","0","1","0","54","7920","TX","HOUSTON","77099"
"2017","FREEDOM ELECTRONICS LLC","0","0","1","0","42","9334","GA","KENNESAW","30144"
"2017","TRIDEX TECHNOLOGY LTD","1","0","0","0","99","0852","PA","PHILADELPHIA","19124"
"2017","FRESHAIR SENSOR CORPORATION","1","0","0","0","33","1539","NH","LEBANON","03766"
"2017","COMPLETE WELLNESS MEDICAL PC","1","0","0","0","62","2345","NY","NEW YORK","10022"
"2017","THE MARCUS BUCKINGHAM COMPANY","0","0","1","0","54","5326","CA","BEVERLY HILLS","90211"
"2017","GOOD SMOKES LLC","0","1","0","0","99","5579","TX","DENTON","76201"
"2017","WIZARDTECH SOLUTIONS INC","2","0","1","1","54","7048","NJ","PISCATAWAY","08854"
"2017","PHARMAACELLC","1","0","0","0","54","9158","NJ","NEW JERSEY","08540"
"2017","PHARMAACE LLC","11","0","3","0","54","9158","NJ","PRINCETON","08540"
"2017","MESOSPHERE INC","1","0","5","0","51","5805","CA","SAN FRANCISCO","94111"
"2017","RENUVIX LLC","1","0","0","0","32","9414","ND","FARGO","58102"
"2017","SMARTER AGENT MOBILE LLC","0","0","2","0","54","0165","NJ","COLLINGSWOOD","08108"
"2017","AMPEL INC","1","0","1","0","54","7369","IL","ELK GROVE VILLAGE","60007"
"2017","UNICON PHARMA INC","6","3","19","4","54","4626","NJ","EDISON","08817"
"2017","DHARAM LALLY & SMITH LLC DBA DHARA","1","0","0","0","99","5734","NY","NEW YORK","10001"
"2017","TRADOVISION INC","0","0","1","0","54","6482","AZ","SUN CITY","85373"
"2017","RELIANT SPECIALTY LLC","1","0","0","0","32","8926","CT","NEW BRITAIN","06053"
"2017","ZICGOOYA INC","1","0","0","0","45","9236","NJ","HACKENSACK","07601"
"2017","SYNOPHIA INC","7","0","4","3","54","9558","WA","BELLEVUE","98007"
"2017","C & T EDUCATION LTD","1","0","0","0","23","9673","NJ","EAST BRUNSWICK","08816"
"2017","EMERGENCY MEDICINE OF RACINE SC","1","0","0","0","62","3539","TN","KNOXVILLE","37919"
"2017","SSATECH INC","0","0","1","0","54","6667","MD","HERNDON","21071"
"2017","SSA TECH INC","1","0","0","0","54","6667","VA","HERNDON","20170"
"2017","SSATECH INC","0","1","9","1","54","6667","VA","HERNDON","20171"
"2017","VEENA CORP DBA OMEGA HIRES","1","0","0","0","54","6681","VA","HERNDON","20170"
"2017","VEENA CORP DBA OMEGA HIRES","0","1","2","0","54","6681","VA","HERNDON","20171"
"2017","LAW OFFICES OF JIANWEI HUANG","1","0","0","0","54","7166","CA","SAN GABRIEL","91776"
"2017","BIOTELEMETRY INC DBA CARDIONET INC","0","0","1","0","54","8498","PA","MALVERN","19355"
"2017","INNOVATIS TECHNOLOGIES LLC","2","1","1","2","54","8637","NJ","JERSEY CITY","07306"
"2017","INNOVATIS TECHNOLOGIES LLC","1","0","0","0","54","8637","NJ","MADISON","07940"
"2017","THERMAL CARE INC","1","0","0","0","33","9045","IL","NILES","60714"
"2017","BUSCEMI LLC","1","0","0","0","31","0571","CA","LOS ANGELES","90028"
"2017","LEXICAL INTELLIGENCE LLC","0","0","1","0","54","1027","MD","ROCKVILLE","20851"
"2017","DELTA SUBSEA LLC","0","0","1","0","54","3134","TX","MONTGOMERY","77316"
"2017","NASDAQ CORPORATE SOLUTIONS LLC","0","0","2","0","52","7267","NY","NEW YORK","10006"
"2017","FLORIDA R&D ASSOCIATES LLC","0","0","0","1","54","7595","FL","DELTONA","32738"
"2017","SKILL LOGIC INC","1","0","5","0","54","0070","MD","BOWIE","20715"
"2017","RIVERVIEW PHARMACY AND SURGICALS","0","0","1","0","44","3356","MD","ESSEX","21221"
"2017","PRIME HEALTHCARE SERVICES INC","1","2","5","0","62","5421","NJ","PISCATAWAY","08854"
"2017","6 SENSE INSIGHTS INC","0","0","0","1","54","7906","CA","SAN FRANCISCO","94107"
"2017","AMERICAN INTERNATIONAL ACADEMY INC","0","0","1","0","61","3673","CA","SAN DIEGO","92115"
"2017","PROFILE TAX & FINANCIAL SOLUTIONS","1","0","0","0","54","4675","CA","IRVINE","92620"
"2017","INFOWAY SOLUTIONS LLC","1","6","1","0","54","4823","CA","FREMONT","94538"
"2017","GKN RX INC","0","0","2","0","44","7206","CA","LIVINGSTON","95334"
"2017","CANDLE 3 LLC","0","0","1","0","54","2074","CO","COLORADO SPRINGS","80921"
"2017","CHILDREN S PSYCHIATRISTS LLC","1","0","0","0","62","3371","OH","COLUMBUS","43215"
"2017","9TO9 SOTWARE SOLUTIONS LLC","8","0","10","1","54","6747","CT","EAST BERLIN","06023"
"2017","CANACINTRA LLC","0","0","0","1","54","6943","TX","TOMBALL","77375"
"2017","KLICHS LLP","1","0","0","0","54","8003","CA","SAN DIEGO","92111"
"2017","KLICHS LLP","0","1","0","0","54","8003","GA","DULUTH","30096"
"2017","KLICHS LLP","0","0","0","1","54","8003","NJ","FORT LEE","07024"
"2017","BEEPI INC","2","0","0","0","44","0222","CA","MOUNTAIN VIEW","94043"
"2017","GRABILITY INC","0","0","1","0","44","0222","NY","NEW YORK","10012"
"2017","APPLIFT INC","1","0","0","0","54","2897","CA","SAN FRANCISCO","94105"
"2017","CASTAR INC","0","0","1","0","33","6725","CA","PALO ALTO","94306"
"2017","ENGLIGHTIKS USA INC","1","0","0","0","54","7239","CA","PALO ALTO","94301"
"2017","JECHO LABORATORIES INC","1","0","0","0","54","1816","MD","FREDERICK","21704"
"2017","ORACULAR IS LLC","0","0","1","0","54","3444","WI","OSHKOSH","54902"
"2017","ZHOU LAW INC","0","0","1","0","54","3845","CA","CITY OF INDUSTRY","91748"
"2017","LONGWORTH GALLERY LLC","1","0","0","0","99","8160","NM","SANTA FE","87501"
"2017","SLINGSHOT POWER","0","0","1","0","23","8940","CA","LOS ALTOS","94022"
"2017","7TH AVE PHYSICAL THERAPY & ACUPUNC","1","0","0","0","62","2502","NY","NEW YORK","10019"
"2017","GLOBAL IT SOLUTIONS LLC","1","0","0","0","54","6990","KY","FRANKFORT","40601"
"2017","ZINGER SOFTWARE SOLUTIONS INC","0","0","1","0","54","7521","NC","CARY","27519"
"2017","GOLDEN CARE PHARMACY LLC","1","0","0","0","44","7633","NJ","GARFIELD","07026"
"2017","SEAMLOGIC INC","1","0","1","0","54","0330","VA","HERNDON","20171"
"2017","VIDERI INC","0","0","1","0","54","2224","NY","NEW YORK","10013"
"2017","DT PROFESSIONAL SVCS LLC","0","0","3","0","54","5663","CA","WOODLAND HILLS","91367"
"2017","GAMMA PARADIGM CAPITAL","0","1","0","0","54","6455","NY","NEW YORK","10019"
"2017","CHAGS HEALTH INFORMATION TECH LLC","2","0","28","12","54","8765","MD","COLUMBIA","21044"
"2017","MAS GLOBAL CONSULTING LLC","0","0","1","0","54","0582","FL","PALM HARBOR","34684"
"2017","E8 SECURITY INC","0","0","1","0","54","8419","CA","REDWOOD CITY","94065"
"2017","DIGITAL GAMING CORPORATION USA","2","0","0","0","54","8473","FL","DEERFIELD BEACH","33441"
"2017","MARITZ CONSULTING GROUP INC","1","0","0","0","54","9297","MN","MINBNETONKA","55343"
"2017","MARITZ CONSULTING GROUP INC","1","0","0","0","54","9297","MN","MINNETONKA","55343"
"2017","APOGEE MEDICAL GROUP WISCONSIN SC","1","0","0","0","62","0492","TX","DALLAS","75225"
"2017","YOUCARING DOT COM LLC","0","0","1","0","56","1615","CA","SAN FRANCISCO","94108"
"2017","INQBRANDS INC","0","0","1","0","54","3276","CA","ONTARIO","91761"
"2017","JACKPOCKET INC","1","0","1","0","54","3302","NY","BROOKLYN","11249"
"2017","HUA TONG ENGINEERING GROUP INC","0","0","1","0","23","5513","CA","SAN FRANCISCO","94134"
"2017","OPTIMILOG LLC","0","1","0","0","54","6157","VA","FAIRFAX","22031"
"2017","PRECISION STRATEGIES LLC","0","0","1","0","81","8034","DC","WASHINGTON","20005"
"2017","SUNRISE INTL USA INC","0","1","0","0","33","9871","CA","EASTVALE","92880"
"2017","MISSION METRICS LLC","0","0","1","0","54","0478","IL","CHICAGO","60601"
"2017","SYTECH INC","1","0","0","0","54","0938","CA","SAN MATEO","94402"
"2017","RADULESCU LLP","0","0","1","0","54","2764","NY","NEW YORK","10118"
"2017","PURE GROWN DIAMONDS IN","0","0","1","0","42","3619","NJ","ISELIN","08830"
"2017","RYALI ASSOCIATES INC","0","0","1","0","54","3815","NY","EAST GREENBUSH","12061"
"2017","FIXSTREAM NETWORKS INC","0","0","1","0","51","4599","CA","SAN JOSE","95134"
"2017","INSTITUTE OF ADVANCED SCIENCES INC","1","0","1","0","54","8472","MA","DARTMOUTH","02747"
"2017","HEIGHTS GLOBAL IT SERVICE CORP","0","1","3","3","54","9860","TX","ARLINGTON","76013"
"2017","HEIGHTS GLOBAL IT SERVICE CORP","0","1","8","9","54","9860","TX","HOUSTON","77054"
"2017","SYNMETA LLC","1","0","0","0","54","0544","NY","NEW YORK","10018"
"2017","RE AGENT SOLUTIONS LLC","1","0","0","0","51","2397","FL","BOCA RATON","33431"
"2017","BAREFOOT NETWORKS, INC.","0","0","12","0","54","6449","CA","PALO ALTO","94306"
"2017","AUGMEDIX INC","0","0","1","0","54","6621","CA","SAN FRANCISCO","94103"
"2017","HANERGY THIN FILM POWER AMERICA IN","0","0","1","0","22","7410","CA","BURLINGAME","94010"
"2017","MEDSTAR MED GR-SOUTHERN MARYLAND L","2","0","3","0","62","1028","MD","HOLLYWOOD","20636"
"2017","EBS-MINDS IT INC","1","14","9","4","54","1392","TX","DALLAS","75252"
"2017","EBS-MINDS IT INC","0","0","1","0","54","1392","TX","THE COLONY","75056"
"2017","UPS INDUSTRIAL SERVICES LLC","1","0","0","0","81","2130","TX","DEER PARK","77536"
"2017","JTC ACCOUNTANCY CORP","0","0","1","0","54","3063","CA","ALHAMBRA","91801"
"2017","MIRATI THERAPEUTICS INC","0","0","1","0","62","3615","CA","SAN DIEGO","92121"
"2017","COMPANDSAVE COM INC","0","0","1","0","45","4481","CA","NEWARK","94560"
"2017","CRYSTAL CLEAR EYE ASSOCS OF FL PA","1","0","1","0","62","8597","FL","TALLAHASSEE","32301"
"2017","EDISON PROJECTS","1","0","0","0","53","4842","NY","BRONX","10463"
"2017","MATRIX NEW WORLD LAND DEV SVCS LLC","1","0","0","0","23","5436","NJ","FLORHAM PARK","07932"
"2017","PELLEGRINO SACCOMANI & WELLS LLP","0","0","1","0","54","6284","NY","THORNWOOD","10594"
"2017","ANCERA INC","0","0","1","0","33","6894","CT","BRANFORD","06405"
"2017","DATAROBOT INC","3","0","1","0","51","9418","MA","BOSTON","02110"
"2017","PARAMENATE SYSTEMS LLC","1","0","0","0","54","7486","MI","LIVONIA","48150"
"2017","PLAYDOTS INC","0","0","1","0","51","7562","NY","NEW YORK","10014"
"2017","COMPUGA INC","0","3","0","1","54","7657","CA","FREMONT","94538"
"2017","COMPUGA INC","0","0","1","1","54","7657","NJ","JERSEY CITY","07302"
"2017","SIGMA CUBED INC","0","0","3","0","21","9175","TX","HOUSTON","77041"
"2017","PT NETWORK LLC DBA PIVOT PHYSICAL","0","0","1","0","62","1480","MD","TOWSON","21286"
"2017","UNIQURE INC","0","0","1","0","32","3062","MA","LEXINGTON","02421"
